Threshold,Metric,NPVR,n,formula,df,statistic,df2,p_value,uncertainty
0.05,eigenvec,0.168795738912578,1000,two_sample_t,1000.0,5.0,,,0.168795738912578
0.05,eigenvec,0.168795738912578,1000,two_sample_t,1000.0,6.0,,,0.168795738912578
0.1,eigenvec,0.1098462185691532,30,two_sample_t,30.0,0.5,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,30,two_sample_t,30.0,1.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,30,two_sample_t,30.0,2.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,30,two_sample_t,30.0,3.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,30,two_sample_t,30.0,4.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,30,two_sample_t,30.0,5.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,30,two_sample_t,30.0,6.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,50,two_sample_t,50.0,0.5,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,50,two_sample_t,50.0,1.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,50,two_sample_t,50.0,2.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,50,two_sample_t,50.0,3.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,50,two_sample_t,50.0,4.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,50,two_sample_t,50.0,5.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,50,two_sample_t,50.0,6.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,75,two_sample_t,75.0,0.5,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,75,two_sample_t,75.0,1.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,75,two_sample_t,75.0,2.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,75,two_sample_t,75.0,3.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,75,two_sample_t,75.0,4.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,75,two_sample_t,75.0,5.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,75,two_sample_t,75.0,6.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,100,two_sample_t,100.0,0.5,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,100,two_sample_t,100.0,1.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,100,two_sample_t,100.0,2.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,100,two_sample_t,100.0,3.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,100,two_sample_t,100.0,4.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,100,two_sample_t,100.0,5.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,100,two_sample_t,100.0,6.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,300,two_sample_t,300.0,0.5,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,300,two_sample_t,300.0,1.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,300,two_sample_t,300.0,2.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,300,two_sample_t,300.0,3.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,300,two_sample_t,300.0,4.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,300,two_sample_t,300.0,5.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,300,two_sample_t,300.0,6.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,500,two_sample_t,500.0,0.5,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,500,two_sample_t,500.0,1.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,500,two_sample_t,500.0,2.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,500,two_sample_t,500.0,3.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,500,two_sample_t,500.0,4.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,500,two_sample_t,500.0,5.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,500,two_sample_t,500.0,6.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,1000,two_sample_t,1000.0,0.5,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,1000,two_sample_t,1000.0,1.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,1000,two_sample_t,1000.0,2.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,1000,two_sample_t,1000.0,3.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,1000,two_sample_t,1000.0,4.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,1000,two_sample_t,1000.0,5.0,,,0.1098462185691532
0.1,eigenvec,0.1098462185691532,1000,two_sample_t,1000.0,6.0,,,0.1098462185691532
0.2,eigenvec,0.0830872345398325,30,two_sample_t,30.0,0.5,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,30,two_sample_t,30.0,1.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,30,two_sample_t,30.0,2.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,30,two_sample_t,30.0,3.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,30,two_sample_t,30.0,4.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,30,two_sample_t,30.0,5.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,30,two_sample_t,30.0,6.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,50,two_sample_t,50.0,0.5,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,50,two_sample_t,50.0,1.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,50,two_sample_t,50.0,2.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,50,two_sample_t,50.0,3.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,50,two_sample_t,50.0,4.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,50,two_sample_t,50.0,5.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,50,two_sample_t,50.0,6.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,75,two_sample_t,75.0,0.5,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,75,two_sample_t,75.0,1.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,75,two_sample_t,75.0,2.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,75,two_sample_t,75.0,3.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,75,two_sample_t,75.0,4.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,75,two_sample_t,75.0,5.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,75,two_sample_t,75.0,6.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,100,two_sample_t,100.0,0.5,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,100,two_sample_t,100.0,1.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,100,two_sample_t,100.0,2.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,100,two_sample_t,100.0,3.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,100,two_sample_t,100.0,4.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,100,two_sample_t,100.0,5.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,100,two_sample_t,100.0,6.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,300,two_sample_t,300.0,0.5,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,300,two_sample_t,300.0,1.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,300,two_sample_t,300.0,2.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,300,two_sample_t,300.0,3.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,300,two_sample_t,300.0,4.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,300,two_sample_t,300.0,5.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,300,two_sample_t,300.0,6.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,500,two_sample_t,500.0,0.5,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,500,two_sample_t,500.0,1.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,500,two_sample_t,500.0,2.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,500,two_sample_t,500.0,3.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,500,two_sample_t,500.0,4.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,500,two_sample_t,500.0,5.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,500,two_sample_t,500.0,6.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,1000,two_sample_t,1000.0,0.5,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,1000,two_sample_t,1000.0,1.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,1000,two_sample_t,1000.0,2.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,1000,two_sample_t,1000.0,3.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,1000,two_sample_t,1000.0,4.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,1000,two_sample_t,1000.0,5.0,,,0.0830872345398325
0.2,eigenvec,0.0830872345398325,1000,two_sample_t,1000.0,6.0,,,0.0830872345398325
0.3,eigenvec,0.0742226531441458,30,two_sample_t,30.0,0.5,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,30,two_sample_t,30.0,1.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,30,two_sample_t,30.0,2.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,30,two_sample_t,30.0,3.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,30,two_sample_t,30.0,4.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,30,two_sample_t,30.0,5.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,30,two_sample_t,30.0,6.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,50,two_sample_t,50.0,0.5,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,50,two_sample_t,50.0,1.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,50,two_sample_t,50.0,2.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,50,two_sample_t,50.0,3.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,50,two_sample_t,50.0,4.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,50,two_sample_t,50.0,5.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,50,two_sample_t,50.0,6.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,75,two_sample_t,75.0,0.5,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,75,two_sample_t,75.0,1.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,75,two_sample_t,75.0,2.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,75,two_sample_t,75.0,3.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,75,two_sample_t,75.0,4.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,75,two_sample_t,75.0,5.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,75,two_sample_t,75.0,6.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,100,two_sample_t,100.0,0.5,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,100,two_sample_t,100.0,1.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,100,two_sample_t,100.0,2.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,100,two_sample_t,100.0,3.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,100,two_sample_t,100.0,4.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,100,two_sample_t,100.0,5.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,100,two_sample_t,100.0,6.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,300,two_sample_t,300.0,0.5,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,300,two_sample_t,300.0,1.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,300,two_sample_t,300.0,2.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,300,two_sample_t,300.0,3.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,300,two_sample_t,300.0,4.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,300,two_sample_t,300.0,5.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,300,two_sample_t,300.0,6.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,500,two_sample_t,500.0,0.5,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,500,two_sample_t,500.0,1.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,500,two_sample_t,500.0,2.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,500,two_sample_t,500.0,3.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,500,two_sample_t,500.0,4.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,500,two_sample_t,500.0,5.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,500,two_sample_t,500.0,6.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,1000,two_sample_t,1000.0,0.5,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,1000,two_sample_t,1000.0,1.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,1000,two_sample_t,1000.0,2.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,1000,two_sample_t,1000.0,3.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,1000,two_sample_t,1000.0,4.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,1000,two_sample_t,1000.0,5.0,,,0.0742226531441458
0.3,eigenvec,0.0742226531441458,1000,two_sample_t,1000.0,6.0,,,0.0742226531441458
0.4,eigenvec,0.0732660945651253,30,two_sample_t,30.0,0.5,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,30,two_sample_t,30.0,1.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,30,two_sample_t,30.0,2.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,30,two_sample_t,30.0,3.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,30,two_sample_t,30.0,4.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,30,two_sample_t,30.0,5.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,30,two_sample_t,30.0,6.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,50,two_sample_t,50.0,0.5,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,50,two_sample_t,50.0,1.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,50,two_sample_t,50.0,2.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,50,two_sample_t,50.0,3.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,50,two_sample_t,50.0,4.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,50,two_sample_t,50.0,5.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,50,two_sample_t,50.0,6.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,75,two_sample_t,75.0,0.5,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,75,two_sample_t,75.0,1.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,75,two_sample_t,75.0,2.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,75,two_sample_t,75.0,3.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,75,two_sample_t,75.0,4.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,75,two_sample_t,75.0,5.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,75,two_sample_t,75.0,6.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,100,two_sample_t,100.0,0.5,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,100,two_sample_t,100.0,1.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,100,two_sample_t,100.0,2.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,100,two_sample_t,100.0,3.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,100,two_sample_t,100.0,4.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,100,two_sample_t,100.0,5.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,100,two_sample_t,100.0,6.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,300,two_sample_t,300.0,0.5,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,300,two_sample_t,300.0,1.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,300,two_sample_t,300.0,2.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,300,two_sample_t,300.0,3.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,300,two_sample_t,300.0,4.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,300,two_sample_t,300.0,5.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,300,two_sample_t,300.0,6.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,500,two_sample_t,500.0,0.5,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,500,two_sample_t,500.0,1.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,500,two_sample_t,500.0,2.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,500,two_sample_t,500.0,3.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,500,two_sample_t,500.0,4.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,500,two_sample_t,500.0,5.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,500,two_sample_t,500.0,6.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,1000,two_sample_t,1000.0,0.5,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,1000,two_sample_t,1000.0,1.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,1000,two_sample_t,1000.0,2.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,1000,two_sample_t,1000.0,3.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,1000,two_sample_t,1000.0,4.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,1000,two_sample_t,1000.0,5.0,,,0.0732660945651253
0.4,eigenvec,0.0732660945651253,1000,two_sample_t,1000.0,6.0,,,0.0732660945651253
0.5,eigenvec,0.0764850198454481,30,two_sample_t,30.0,0.5,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,30,two_sample_t,30.0,1.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,30,two_sample_t,30.0,2.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,30,two_sample_t,30.0,3.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,30,two_sample_t,30.0,4.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,30,two_sample_t,30.0,5.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,30,two_sample_t,30.0,6.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,50,two_sample_t,50.0,0.5,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,50,two_sample_t,50.0,1.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,50,two_sample_t,50.0,2.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,50,two_sample_t,50.0,3.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,50,two_sample_t,50.0,4.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,50,two_sample_t,50.0,5.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,50,two_sample_t,50.0,6.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,75,two_sample_t,75.0,0.5,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,75,two_sample_t,75.0,1.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,75,two_sample_t,75.0,2.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,75,two_sample_t,75.0,3.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,75,two_sample_t,75.0,4.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,75,two_sample_t,75.0,5.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,75,two_sample_t,75.0,6.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,100,two_sample_t,100.0,0.5,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,100,two_sample_t,100.0,1.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,100,two_sample_t,100.0,2.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,100,two_sample_t,100.0,3.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,100,two_sample_t,100.0,4.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,100,two_sample_t,100.0,5.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,100,two_sample_t,100.0,6.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,300,two_sample_t,300.0,0.5,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,300,two_sample_t,300.0,1.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,300,two_sample_t,300.0,2.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,300,two_sample_t,300.0,3.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,300,two_sample_t,300.0,4.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,300,two_sample_t,300.0,5.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,300,two_sample_t,300.0,6.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,500,two_sample_t,500.0,0.5,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,500,two_sample_t,500.0,1.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,500,two_sample_t,500.0,2.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,500,two_sample_t,500.0,3.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,500,two_sample_t,500.0,4.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,500,two_sample_t,500.0,5.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,500,two_sample_t,500.0,6.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,1000,two_sample_t,1000.0,0.5,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,1000,two_sample_t,1000.0,1.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,1000,two_sample_t,1000.0,2.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,1000,two_sample_t,1000.0,3.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,1000,two_sample_t,1000.0,4.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,1000,two_sample_t,1000.0,5.0,,,0.0764850198454481
0.5,eigenvec,0.0764850198454481,1000,two_sample_t,1000.0,6.0,,,0.0764850198454481
0.05,smallworldness,0.1769860805927448,30,two_sample_t,30.0,0.5,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,30,two_sample_t,30.0,1.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,30,two_sample_t,30.0,2.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,30,two_sample_t,30.0,3.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,30,two_sample_t,30.0,4.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,30,two_sample_t,30.0,5.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,30,two_sample_t,30.0,6.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,50,two_sample_t,50.0,0.5,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,50,two_sample_t,50.0,1.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,50,two_sample_t,50.0,2.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,50,two_sample_t,50.0,3.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,50,two_sample_t,50.0,4.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,50,two_sample_t,50.0,5.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,50,two_sample_t,50.0,6.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,75,two_sample_t,75.0,0.5,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,75,two_sample_t,75.0,1.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,75,two_sample_t,75.0,2.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,75,two_sample_t,75.0,3.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,75,two_sample_t,75.0,4.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,75,two_sample_t,75.0,5.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,75,two_sample_t,75.0,6.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,100,two_sample_t,100.0,0.5,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,100,two_sample_t,100.0,1.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,100,two_sample_t,100.0,2.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,100,two_sample_t,100.0,3.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,100,two_sample_t,100.0,4.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,100,two_sample_t,100.0,5.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,100,two_sample_t,100.0,6.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,300,two_sample_t,300.0,0.5,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,300,two_sample_t,300.0,1.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,300,two_sample_t,300.0,2.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,300,two_sample_t,300.0,3.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,300,two_sample_t,300.0,4.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,300,two_sample_t,300.0,5.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,300,two_sample_t,300.0,6.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,500,two_sample_t,500.0,0.5,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,500,two_sample_t,500.0,1.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,500,two_sample_t,500.0,2.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,500,two_sample_t,500.0,3.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,500,two_sample_t,500.0,4.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,500,two_sample_t,500.0,5.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,500,two_sample_t,500.0,6.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,1000,two_sample_t,1000.0,0.5,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,1000,two_sample_t,1000.0,1.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,1000,two_sample_t,1000.0,2.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,1000,two_sample_t,1000.0,3.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,1000,two_sample_t,1000.0,4.0,,,0.1769860805927448
0.05,smallworldness,0.1769860805927448,1000,two_sample_t,1000.0,5.0,,,0.1769860805927448
